age,length_screw,diameter,middle_diameter,hammer_strength,rank,size,country
55.0,15.394761445110035,-22.434369936592105,,-47.68655001167277,bad,XL,Denmark
71.0,43.8823768437822,-24.237052503404552,4.114938909333964,-33.37538179313083,bad,S,Canada
34.0,24.830407221179268,-9.481373775563377,2.2780787558306277,-9.248273775319884,good,XXL,Italy
41.0,21.610698571293696,-26.38284809450567,4.3380078084238765,-51.667257815033224,perfect,S,Italy
21.0,17.99102268837428,66.09933261519785,,179.3940125105563,good,M,Denmark
72.0,41.94001615909583,59.49807868270918,3.7640183592279155,160.27745948737603,perfect,M,Spain
20.0,44.73993324166475,12.972293828816273,,52.60171810158924,medium,S,Spain
96.0,52.19942849709562,50.33935223031965,2.935076650984031,138.56018064936077,medium,XL,Italy
93.0,58.69026464194373,49.15085972022527,1.5158637727836402,134.41558335286965,good,XL,Canada
43.0,48.21243480911609,3.253086671312884,,17.043997228990627,perfect,M,Germany
20.0,33.67002938905569,24.70215041909674,,79.4403470886155,bad,M,Canada
37.0,54.25848594925863,-35.11368684183236,2.2628350802260804,-85.62998080168205,bad,S,Canada
84.0,38.67012149626995,-29.80232138275596,3.9175076543970437,-71.04571921699969,perfect,L,Denmark
71.0,,18.650281798233788,,,good,S,Denmark
89.0,0.6394300511219271,1.1609134707320239,4.781054675637516,6.525337492279212,good,XXL,France
29.0,38.41553278249379,4.085801955507995,,20.007848580592924,bad,L,Germany
22.0,25.844588249366332,32.295916627110444,0.05739067466684622,82.80105501398393,medium,L,Spain
65.0,24.392545347038478,-9.506164787592548,-0.12958812671949627,-13.875550655053885,good,S,Canada
65.0,-10.275808890797336,-33.126864623583,,-87.40052945793408,good,L,Austria
63.0,47.818819857417154,31.726550414358016,2.0157359331994678,87.6279467127635,medium,XL,Germany
93.0,34.839929426560005,-33.8981894161648,-1.1370625089110673,-81.22560353718261,perfect,L,Canada
63.0,31.02269656694714,4.3382800519952545,1.8329053046432442,13.786471867755854,perfect,L,Canada
85.0,47.77727393734635,-79.44819672173199,,-186.65616696255125,perfect,XL,Austria
63.0,16.41210472192646,-63.42174447377582,,-153.64401448212325,perfect,XL,France
37.0,0.22989756947033868,-28.656981059939646,,-72.71312311256764,medium,XXL,Spain
79.0,31.840291410145213,-66.35980107784337,0.4017100718979574,-154.5377511864016,medium,S,Canada
50.0,35.100970038915875,46.05511093475969,,137.84706566616026,good,L,Austria
86.0,75.64765392659356,5.341120883979782,,55.15128825771933,medium,XL,Austria
90.0,43.33429430850338,-40.40769990899199,3.3702668929437447,-78.70957462341438,medium,M,Canada
25.0,43.75380923484178,81.5411814441334,4.003164490648675,220.58581443126909,perfect,S,France
38.0,35.53742686221304,36.04878321379289,,126.65992365920394,good,XL,Spain
69.0,58.01926142696802,-75.19381264471016,8.989742443391004,-176.99719177684096,medium,L,Germany
85.0,18.3938081064407,14.832005381467058,,43.38397794645097,bad,XXL,Spain
56.0,-4.509787260482881,-23.79474053227117,,-51.12005747159922,good,XXL,Denmark
35.0,-6.765415855403653,15.37265563130638,,39.813379592645916,bad,L,Canada
78.0,32.29146978885829,24.795148363393597,,59.66199836827849,medium,XXL,Italy
48.0,8.814728365965358,-12.332393898936541,3.8565513483141527,-31.24342070436193,bad,XXL,Canada
77.0,42.15855399593066,-2.218662084030054,5.70847917395482,-3.815691710294823,medium,XXL,Spain
73.0,42.41129777435208,59.75619942290193,,171.404454606907,good,M,Canada
24.0,8.754307966148094,40.999640948333806,,102.716480605327,perfect,L,Spain
55.0,28.804295737240434,-38.88059051578341,,-91.69384337101846,medium,S,Austria
51.0,20.76067786213715,13.660675155805144,3.0978441857437646,59.05388550127575,bad,XL,France
78.0,29.03048484569319,6.698838528112139,,16.038238703419914,good,XXL,Denmark
39.0,-4.906127909450369,-42.54878541918636,0.09154595025474688,-107.99712189214385,good,S,Austria
20.0,18.178940852517055,-13.622301818390367,,-28.238712424080802,perfect,M,Denmark
53.0,60.38399377389908,56.54548853663557,,159.69916717339044,bad,XL,Canada
93.0,68.52894461198957,-6.366806040150635,1.9239661208882795,9.158566483572706,bad,XL,Denmark
96.0,59.91673440549965,-9.261147273091085,,-11.72997002418171,good,XL,Germany
81.0,28.668979723853408,48.79087899460384,4.329256541190405,132.10433860306986,medium,L,Denmark
89.0,-4.008998114763962,56.35359592239614,,147.8349953266798,bad,S,Germany
44.0,41.396592671578524,35.753242472944414,,105.54972059061258,bad,S,Canada
35.0,82.59925754199446,-56.73637501029182,,-99.12020208180186,medium,L,Spain
73.0,34.11238934507438,11.764570187954387,,52.605035373767784,medium,L,Italy
34.0,23.291221143469755,53.73039513889069,4.570051425187794,147.71085082203294,bad,L,Spain
41.0,19.17354879542308,9.247183712813552,,49.509102583291686,bad,L,Spain
36.0,4.802617012277803,36.31152193064507,0.17271028383763198,101.947414387089,good,L,France
72.0,3.2455568349417696,-54.74254638222205,,-116.40484903812778,perfect,L,Italy
80.0,20.268881144914232,56.516683176689,0.4322228123702665,132.1280044512021,bad,S,Denmark
65.0,59.559066782696476,-2.889064095916111,4.912418963163372,-6.937591138722491,bad,XXL,Austria
97.0,54.87616225283877,5.899543924421981,,41.790505530294375,bad,S,Denmark
61.0,17.28901883074476,51.38171011807488,,138.98813976122622,bad,XL,Italy
94.0,36.42039336794656,-24.16543681971292,4.5373432004972445,-20.036387464203163,perfect,S,Spain
46.0,20.551917696551453,25.390775400955196,6.952159008492297,63.95251302786435,medium,XL,Germany
26.0,26.181962914574207,4.931808012587627,4.835982174245196,8.413948261971573,bad,XXL,Germany
55.0,22.324109705937232,10.982878603960364,2.788481811953853,21.400785382351312,perfect,M,Denmark
96.0,64.07843330772673,-60.35075691976225,5.290423296504068,-136.42640438533644,perfect,XXL,Italy
40.0,-45.44386529320862,5.887056805726493,,15.2198218455882,good,M,Germany
44.0,6.775628672255934,-8.255506820720743,,-41.370903663719595,perfect,S,France
61.0,26.180978660233784,-21.542845255611013,,-37.52810909070877,bad,M,Spain
37.0,45.78979513679421,-11.444906717345473,4.596297798881103,-13.483328670532622,bad,S,Spain
44.0,45.04988890330276,-11.074065866057412,,1.8828136089843,good,M,Italy
94.0,23.490636059774815,46.71163327360187,,128.77683851838057,perfect,XXL,Germany
19.0,9.603538960144004,-4.109038237734348,5.939831810803504,-3.489151076344327,bad,L,Italy
38.0,23.444728745052693,13.033229378218572,,60.432750685418426,good,XXL,France
96.0,30.722968933896162,14.584787222760923,,69.68290490934447,bad,L,France
27.0,9.692765260705599,-34.2481598678809,,-78.34002970747437,perfect,M,Spain
83.0,13.316612053470106,-49.74303036664209,2.0984392959126343,-109.36317715874233,perfect,M,France
51.0,24.553804984818512,-40.03806254785953,,-81.1773657111483,bad,M,Spain
54.0,34.56033535062713,-11.041717429820022,0.35007261040409254,-12.78909572487758,medium,XXL,Canada
24.0,35.00858509515661,-22.198839365057893,0.12162314413305042,-32.95744140413417,perfect,XXL,Germany
74.0,32.298106432645724,50.03822165974989,,143.34420070731653,bad,M,Italy
70.0,12.404876641377406,-56.096871374730355,,-139.5927332752232,perfect,S,Germany
86.0,11.628632560684867,-63.765711550630314,,-175.2309335653487,perfect,XL,Spain
37.0,47.85483400406088,-32.14667122848562,1.6685755025549776,-66.89985445589387,good,M,Germany
69.0,33.536954256635035,61.961991870108434,2.7109400466532003,178.07411732337712,medium,L,Italy
62.0,0.31419156277550186,3.296912060008436,4.51507553213813,11.29085069843773,medium,S,Italy
70.0,17.03342830008154,89.07716077689207,3.846909031779208,225.12070488602177,bad,XL,Denmark
50.0,9.229681941782285,-44.417821888372174,-1.1884309193088862,-99.3916468202468,medium,S,Austria
25.0,-26.025681675752345,75.77201247431975,,181.53378099835814,perfect,XXL,Austria
95.0,33.603951870997705,-29.308720877886174,0.47585353828174837,-61.09418263260773,medium,XXL,France
85.0,-1.6512148136848523,32.39224166061319,2.7858778856733286,85.83974253224578,good,XXL,Germany
57.0,37.45984700865738,81.53444649475179,0.6677621813819652,196.98612820324783,bad,M,Austria
64.0,33.75809316627871,32.70645659976137,,80.74681075257452,bad,M,Canada
40.0,63.95754829526707,-87.91308428901065,,-194.15079722529097,bad,XL,Canada
40.0,28.859663393859257,46.03247396322506,,120.02348913513609,perfect,M,Canada
81.0,4.472343401892211,26.57106819987265,4.804804456487227,55.82435143238533,perfect,XL,Canada
41.0,7.56016322676604,-8.788925134595324,1.5773687944094732,-17.541582934521667,perfect,L,France
54.0,14.872018209049013,102.6855525510963,,279.25088316743893,perfect,L,Italy
73.0,21.458398276423914,-12.60648761511246,3.014920137630124,-41.10472546287437,perfect,XXL,France
62.0,75.60662886558572,-12.852297914548643,-0.759696617918574,-2.5470539871772377,medium,S,Denmark
26.0,40.7173407792118,39.90066813103544,,118.79555862540725,perfect,XXL,Germany
24.0,38.08219749011774,-22.811148517511256,3.43375457721339,-43.82441189870417,medium,XXL,Italy
47.0,32.45487495814352,-12.757114725386892,,-26.456589440521462,good,M,France
38.0,29.42015060354329,50.92402759493749,,149.24826277533515,bad,S,Canada
45.0,31.76048023098394,-26.482250413969993,4.2455302384490805,-55.31259575134118,good,L,Denmark
88.0,50.91711963269401,-13.852430112166033,2.1544805389611383,-18.907746855277644,perfect,M,Italy
39.0,43.15810343872158,-41.586825248987225,,-80.45948719938087,medium,L,Spain
31.0,19.283012006047617,-44.46664635780762,1.285499043526569,-92.36885094418126,bad,XL,Canada
50.0,22.04677968641043,-1.3383177103516277,,14.389013760506785,bad,XXL,Italy
65.0,32.741559720637824,31.93622948988702,-1.8645043140702997,99.41306064717364,medium,M,Spain
34.0,23.577332087373055,10.348086439631839,3.614493078152936,38.48959085468188,good,S,Denmark
64.0,22.862137652884655,-79.68211608037561,,-185.85367527412964,medium,S,Spain
79.0,48.406105759570146,-29.727638583795468,6.419549427897561,-53.821275851442934,bad,L,Spain
93.0,30.558633545210327,-33.430020722252955,,-79.00359697473095,bad,L,Italy
82.0,34.44927914860148,-4.431785499882709,,11.239474347894525,medium,XL,Denmark
53.0,25.564232752993174,-47.8393729329011,,-106.73040212896697,good,M,Denmark
60.0,47.771153523081885,-3.57272959377719,3.5690483259891463,8.548168638628566,good,M,France
62.0,29.243052494261267,31.482074543478017,,90.92733731859774,medium,L,Austria
24.0,57.16483538979773,33.21308997582311,,87.69423980068161,medium,XL,Germany
36.0,15.030977356947105,-27.924903950869755,1.5675524662634555,-40.770813739938944,good,XXL,Germany
73.0,15.956481037469903,-50.17310676899725,,-132.24922067974362,medium,XL,Canada
98.0,13.767754686459703,31.782587675731836,,74.00779776719678,bad,L,Germany
23.0,52.01615131071313,35.99981395490841,1.326430783911742,112.04416429692894,good,M,Austria
39.0,46.65630955550842,-34.318042963299966,3.411087889372835,-42.948784794073866,perfect,XL,Germany
27.0,57.91429621495075,-9.123054396328861,,10.274238492649914,medium,XL,Italy
98.0,35.471293230346525,-3.425336184582193,,0.3554200930754061,medium,M,Austria
67.0,54.23932844784977,31.131656783752465,1.6551079971256792,73.79072514403514,good,M,Denmark
25.0,54.8944096044341,-68.98551320872261,1.311929535886764,-146.79215507726354,perfect,M,France
46.0,44.35256617706189,-70.65065746955166,,-155.8173086628225,medium,M,Canada
50.0,17.625632551303532,10.17459043377612,,41.68062769982031,perfect,M,Germany
88.0,4.151737862333896,-7.818506077407601,,-8.443831923358612,good,XXL,Austria
25.0,34.724277374608555,-42.20226826366702,2.055990272790729,-94.1336817797233,perfect,S,Germany
82.0,15.21738394669364,17.256618737112056,,34.52471137052248,medium,L,Germany
95.0,39.97910088570927,-49.63058471227202,3.7273684366198836,-105.55574706618458,medium,L,Germany
18.0,36.76046754589522,-69.75047594040876,,-157.19664487091114,good,XL,France
36.0,13.64441603002805,7.570506265457778,2.4640160788040926,22.680660489781346,perfect,S,Germany
28.0,3.7144756130474654,31.21080012358464,,77.50509211775214,perfect,S,Denmark
19.0,23.05002559618073,-31.128421758653857,3.7065829531978265,-68.25662803242446,good,XL,Austria
97.0,18.166967581789965,13.932376204976949,,42.12962018279824,medium,XL,Denmark
52.0,47.46826641169977,32.153195828784284,3.7794219165032703,118.05542086266664,perfect,XXL,Italy
44.0,19.280023371915327,38.361926164158945,,103.16729407914065,bad,M,Germany
41.0,19.43391631403766,48.473855535379876,,133.75198967654967,bad,M,France
43.0,34.35721076696439,-111.15901848434363,,-260.1246902070387,good,XXL,Austria
51.0,9.963241227316956,-25.958198990211955,,-48.388116601771564,perfect,M,Austria
21.0,17.34709063231932,-20.300184740442965,3.3358260904284283,-31.57424996837466,medium,S,Canada
67.0,32.284218169666644,22.48616161123845,3.3913456142961933,55.88016763066087,medium,L,Spain
69.0,14.180223210217912,30.972060881713325,5.4978649780920525,93.56571860038859,good,M,Canada
65.0,34.51135716342188,-6.278619352368899,2.3890465315757736,0.9087956222931437,perfect,XXL,Denmark
95.0,36.77241173342247,42.59605212212712,2.8959370901623673,117.9803898405715,medium,M,Austria
87.0,25.77430842122204,-21.705560531874916,,-47.3251589556592,bad,M,Canada
63.0,37.259174796302766,-40.97553976336205,,-79.0681453673658,good,XXL,Denmark
96.0,77.80117780670861,-72.16592046393762,,-139.97377643695148,good,L,Spain
33.0,23.664052521743347,21.170708752332757,2.784327568274668,48.27158011295946,perfect,L,Canada
78.0,53.6285370348218,-16.489174663255014,7.162927181301219,-30.98673360302053,bad,S,France
62.0,47.20008902671395,22.248986588249597,4.883746280222114,72.90136161962974,medium,XL,Austria
47.0,25.23783955216338,-29.78513159470488,1.7066929950023737,-63.33361199931965,bad,S,Spain
75.0,30.478308541429215,-81.19274373195549,3.4670725265127,-185.6209306580628,medium,L,Germany
98.0,16.886048731345554,36.8099551976882,,103.55481043537492,bad,M,Germany
33.0,12.413719421233203,-10.935306506575515,,-13.702494043831113,medium,XL,Canada
80.0,-24.11741970632938,12.052539669045654,,26.16827254110548,perfect,XXL,Denmark
60.0,54.72950113550427,-15.358561055072371,-0.423721830388073,-1.9675974045266678,bad,XXL,Spain
20.0,34.08130754336842,-7.629630079924365,2.3524542285619283,-0.3584181584221984,good,L,Germany
67.0,22.67377508104503,63.91892880291454,3.982552640836246,152.31651703884378,medium,XXL,Spain
57.0,28.627304610239552,2.317859069555813,,14.335465233126175,perfect,XXL,Denmark
89.0,40.39522555699289,36.197458122962196,,101.09441659185899,perfect,S,Denmark
19.0,38.61561777442981,3.311282195741909,4.640313128143969,11.86480979779377,good,M,Italy
43.0,37.1209043029798,-13.438365004041508,,1.4027115149170655,medium,XL,Austria
49.0,26.42377513311085,-18.681646658280513,,-39.0008999810123,perfect,S,Italy
29.0,68.33826391201454,10.918322454914618,,48.311338175391775,bad,XXL,Denmark
42.0,9.4081828936128,12.276326718132205,3.8924437968125734,51.770772917424324,medium,XXL,Austria
55.0,36.970469954060334,-84.00654134969955,,-209.91999078579786,perfect,S,Denmark
72.0,22.694599199658207,-3.6885325176981745,,-4.946714575038415,medium,XL,Italy
76.0,11.604869093692848,-90.81633419313664,4.820761654307219,-210.4791334696186,good,S,Italy
66.0,23.54722250973716,-44.90484395434584,,-95.37820291420441,perfect,XL,Spain
85.0,10.470443943195818,-22.755464530766073,,-40.16933711701891,medium,S,Germany
21.0,24.53885227742898,-39.799964205282826,,-88.10811029728674,perfect,S,Austria
42.0,58.600198477922184,11.938721831980516,,68.51854211980833,perfect,XL,Spain
69.0,10.974630573810128,-24.511048084381386,,-53.7911158690695,perfect,L,France
53.0,23.681573347771856,17.951940787133587,,47.173876969329804,medium,M,Spain
86.0,6.199567462272768,68.25728651521256,4.969229011039463,151.00187054027998,bad,L,Denmark
32.0,17.075285040124015,0.28841152491907884,,26.32188292405279,medium,XXL,Denmark
83.0,24.733412814270714,104.51568304017171,,269.11685196562564,medium,XL,Canada
49.0,8.729634161393093,3.9540240099090167,,20.853466985113933,bad,S,Denmark
25.0,31.475187258512772,52.85562724520664,,149.53159019201763,perfect,XXL,Denmark
70.0,21.046628566500846,-28.940923635157695,,-61.37665831795769,good,S,Austria
47.0,40.50969818713902,78.96495131452292,,228.47933212183838,perfect,S,Denmark
23.0,32.474206461760254,7.612302357081063,0.24200560869385113,27.037610204440654,good,S,Canada
28.0,31.513190350360908,40.015539444648915,,111.11115658700662,bad,L,Italy
74.0,32.098717300646136,9.35299767538393,4.242234267743948,37.138636326993264,perfect,XL,Spain
60.0,23.12093770848852,-71.17173437663287,2.3087360367213177,-154.17921807448414,bad,L,Italy
63.0,-9.807247049480445,-18.64118515660742,,-28.50063820730232,bad,L,France
79.0,20.986092271791353,-64.79084338625451,3.505077475701639,-153.65512035102847,good,S,Germany
37.0,24.606748938863838,-47.960424833675,3.8178239875593816,-124.55206204651256,bad,L,Italy
76.0,31.82792800646523,-5.194624032411891,,-0.41927494475321225,medium,XXL,Canada
80.0,28.410890468852784,1.9527423857619997,,7.399747401360578,bad,XL,Spain
27.0,66.14711227156197,4.881762042089404,2.3581389240266124,42.84579341657529,good,XL,Denmark
24.0,28.130308531491387,-46.97466452738457,-0.37672046477408605,-97.60146930246455,perfect,L,Spain
85.0,25.568081519504524,-37.60564234748528,,-80.63081367313514,medium,L,Germany
57.0,30.91404456061584,46.51688122005968,-0.25488849373362976,121.68003161105003,perfect,XXL,Denmark
53.0,16.23242086405589,-25.024602891216603,1.139794806940033,-62.69417674819401,perfect,XXL,Spain
90.0,37.24202091273963,-0.8705035401452275,0.13734245816333113,31.75208042249874,good,XL,Denmark
22.0,44.54569295511979,-21.479841294815877,,-52.342288596761115,good,M,Italy
48.0,8.804619966311641,-12.833852567292812,5.341834647739418,-37.371570452554565,bad,M,Spain
54.0,52.76643780283328,36.24766021719828,,120.79897423711176,medium,M,Canada
59.0,38.53491499262994,0.9034592575067548,3.637283121152001,9.525408252493552,medium,M,Denmark
85.0,24.172307484121074,-71.38824973502666,,-165.08616878942811,bad,S,Denmark
96.0,61.01080265314181,-21.126242718766523,,-27.908713791342016,bad,M,Canada
32.0,8.591201921982297,12.359520593692562,6.27883174596368,30.56411936017171,perfect,M,Germany
40.0,56.9631175214726,-33.74000060654255,1.5968623854250559,-71.78420678162873,good,L,Germany
56.0,62.07502152998812,-78.3557242360805,4.024258882041677,-195.97460667716052,medium,L,Canada
25.0,40.69228826865583,-21.132703918109748,,-38.844814209507376,medium,XL,Germany
51.0,31.743569836734178,2.0132389749943034,,14.599476265696593,perfect,XXL,France
34.0,23.333132023366147,89.78185665935042,,238.2725200896901,good,L,Austria
37.0,53.15755052383935,55.57306516824595,,167.98259967591153,medium,L,Spain
34.0,41.36277543169356,0.5280568320969043,4.067781502506056,22.925439292321336,medium,M,Spain
70.0,36.72866927383489,4.406892856777963,,6.728559750324472,medium,S,Germany
63.0,12.473548282420428,25.83380913598799,,44.44116511005351,medium,XL,Italy
49.0,17.089236590565854,73.18068475730168,3.1080063455517832,182.216544425396,medium,XXL,Germany
34.0,11.471802107926369,1.5973518623794918,,0.7176697208466214,medium,XL,Germany
29.0,37.79507873522911,-23.7515619073072,,-57.9684683872418,good,M,Germany
33.0,42.90754631488281,5.420243800848468,,21.16864837027266,medium,L,Italy
92.0,38.520709545831494,72.92963909575798,,188.7588285960483,medium,XL,Italy
73.0,10.137215786909898,-47.284549023607525,1.5145356613629186,-132.8874476563618,medium,L,Canada
28.0,32.370804430708915,-57.104921830905226,3.878833273701657,-122.97633202569851,good,S,Austria
63.0,-13.130469230902754,32.251580229830296,,100.72572024914852,good,M,Denmark
74.0,35.0554610327806,13.920984803582432,,46.60312746895251,perfect,M,Germany
79.0,18.669243840195158,68.84808077760638,,174.37927269198943,bad,XL,Italy
58.0,48.28855343370257,78.72650443079047,0.6225076235883695,204.57220445309522,perfect,XXL,Austria
55.0,67.11754669927795,-12.87993379576471,0.27972592609392466,-20.649507319809896,bad,L,Canada
47.0,38.691781456407725,-3.3622591964724853,5.524350869105519,-22.90809706629547,bad,L,Italy
38.0,50.852649733252136,16.934132577057508,,60.72285595855275,bad,XXL,Germany
59.0,-25.521073995887647,0.6564800759184468,,1.743117558792128,medium,L,Germany
74.0,33.361760738688574,-13.782280230221005,4.345101896162639,-19.732513061100256,perfect,XL,Spain
65.0,41.2262609267987,-21.07872183785375,-0.2167158694242035,-47.844238116671725,perfect,XXL,Canada
93.0,26.179848895552528,43.09059744437892,2.727741012826442,110.30071803856018,good,XL,Spain
50.0,5.452843401330789,-23.539045215088624,,-48.07753230822752,medium,L,Germany
25.0,31.290002529494053,-1.7448486572035113,-0.35261828984088384,-8.223041829969466,good,XL,Italy
73.0,31.89972696877437,-18.1192738774468,,-24.165371665158446,bad,XL,Denmark
50.0,20.7893277188699,-54.18665083609001,0.31218275404277174,-126.41331468947841,perfect,XL,France
50.0,17.148424075081174,-53.07910878615924,,-121.95265030220648,bad,XL,Denmark
78.0,18.326656360861854,-26.820283455616654,,-56.93653930167691,medium,M,Denmark
71.0,49.00793267667191,-43.69185387858844,4.511910259396709,-108.2475141325888,bad,L,Austria
37.0,48.19316244434624,0.9841253103160144,-0.6043556268212646,11.365932226417321,bad,nan,France
27.0,27.713741100365418,-22.167361850799253,1.0729905732990064,-44.96321021976678,medium,S,Denmark
39.0,32.41981931018717,20.96254613275312,,60.89240019543075,perfect,XXL,Canada
51.0,2.7175135323320454,12.859029964744844,1.9748989761937907,30.812513159319174,bad,XL,Austria
47.0,15.48763866288776,23.987101805648223,0.8343783886775351,50.969023001209415,perfect,XXL,Spain
23.0,9.051784178116353,63.788159209760074,,151.69539395961476,medium,XL,Italy
95.0,41.85611119829346,-16.747615814338328,,-11.594957529326646,perfect,XXL,Germany
40.0,86.54422074863754,30.07285058441991,1.3643398356483067,102.27895871572017,perfect,M,France
90.0,73.26712934854652,-11.652686062421985,,-7.228816109925989,bad,XXL,Germany
85.0,,-47.743464375590506,,,medium,M,Spain
49.0,22.750798377951984,-51.0265438425947,0.5266084808034774,-114.37187634528934,bad,S,Germany
72.0,26.398655846713503,-10.993809944030568,0.11040445723154546,-32.14618360910865,perfect,L,Spain
81.0,21.488628739523765,-28.528158907815772,,-68.68484002255093,bad,XL,Canada
69.0,6.928413712830267,-3.795807373166449,,4.33674353614248,perfect,S,France
31.0,2.522969134729749,-4.805845973718663,,-14.966367260452675,medium,L,Italy
23.0,29.531731528519728,-12.687656458849185,,-19.361058884537623,good,M,Canada
75.0,56.77460210091912,78.54872377941864,3.4119764666516255,198.63985643463124,perfect,L,Denmark
28.0,44.227567784462174,12.817439737520715,,53.22434040833869,perfect,L,Germany
78.0,26.50079432295781,-43.85586865786904,,-82.084831220784,medium,S,Canada
72.0,43.84892870206605,-27.579062317642844,,-47.8080129206563,bad,L,Germany
41.0,23.930149431634746,9.720001036342252,2.658136781191648,25.263560737459656,bad,L,Germany
39.0,-1.3236230896183088,-22.178685748762657,,-69.28570896500722,good,XXL,Austria
58.0,22.081684417288695,-24.936647683050694,4.4099802847599765,-55.48161114142221,perfect,XL,Germany
26.0,-1.0624947315171127,54.29880686982055,2.508507273555644,134.39840416523705,bad,L,Spain
24.0,-9.07354638813542,-36.32347449775892,,-103.95246003118358,perfect,L,Austria
32.0,33.07792394629929,26.742145966258015,1.7173137590491054,75.83484400345877,bad,XL,Canada
97.0,16.36973206713499,108.87723369577952,,281.53160750997023,perfect,XL,Canada
78.0,41.1114247402442,52.55570625068345,,151.64643438473894,good,XL,Denmark
69.0,24.429433177688097,12.128038544568202,,37.197966805083944,medium,XL,Austria
57.0,43.78192507313689,-39.43740617245471,,-78.8610590716658,perfect,M,Denmark
61.0,26.502646758223033,-2.5157842577200986,,1.1287425498688632,medium,XL,Italy
91.0,38.53684428971268,44.47288449551142,,154.80330145689567,bad,XXL,Denmark
70.0,50.74832062247383,41.86181591240593,,126.20612389179456,medium,XXL,Canada
97.0,33.358796512759156,-16.09699625131329,1.469435161697982,-49.88787319961225,medium,XXL,Denmark
97.0,64.53042224904715,35.87897507733181,4.834926796035123,101.22861037695338,bad,XL,Italy
67.0,55.581709844848035,-48.68805157027135,3.2809913031386952,-92.46890669587563,good,XXL,France
60.0,31.6653160575194,-25.529328397484672,5.797761624334168,-39.62539689229017,bad,M,Austria
53.0,19.957144734263668,7.428427568961043,,34.94611600731231,good,M,Germany
45.0,10.698732324609082,-27.115740796914533,3.777395791128808,-66.64163138804408,bad,L,France
67.0,18.814571240419827,50.346132400923324,,124.60144721941055,bad,XXL,Spain
89.0,4.303480414002085,-14.384861390083113,,-51.730823038101036,bad,XXL,Italy
67.0,79.43830247020463,9.745732526921032,,51.344427699115975,perfect,XXL,Austria
82.0,56.61954576018112,-42.70148524620135,,-99.46557407190221,bad,M,Canada
94.0,57.672845101323965,49.42885054859177,,144.88345836890662,good,XL,Austria
85.0,33.30973180927721,15.169023891156705,4.067198166500162,61.80407202255498,medium,XXL,Austria
53.0,43.831818836951,-7.742400037585215,2.8055307913374357,-10.138845868588877,medium,XL,Italy
61.0,42.49741925450126,57.9605223393206,2.5198590748322163,162.74772177918544,medium,XXL,Canada
74.0,20.66447645164768,-85.37790611056903,6.486531663209199,-214.35439166626463,medium,L,France
32.0,13.585762933898806,-10.71942193102345,3.1330193438666334,-14.17403081585525,perfect,M,Germany
32.0,49.57980541953897,12.34567699104028,3.1977705740214386,50.94947350687453,good,XL,Spain
42.0,67.53749916681323,-40.84995688881797,3.266288097050193,-77.04020935444358,good,S,Spain
62.0,44.33183402629145,-46.918381759676784,,-96.31733598558007,medium,M,Italy
56.0,15.849543029552384,-22.723176514978277,2.1022539362437906,-37.19445017982976,medium,XXL,Italy
63.0,7.603691738575378,93.75181150093277,2.7290111688765393,248.95646637195617,perfect,XXL,Canada
34.0,28.770209087632352,-55.49425626240356,3.1053315041361405,-119.88564408816515,perfect,XL,Canada
64.0,31.46496607413301,-28.10394967068558,-0.7495949653956018,-55.40285521245206,perfect,XXL,Canada
77.0,60.892360943680316,-71.12092756273853,,-156.7822443313796,bad,XXL,Canada
82.0,31.831212038823157,-32.585055226513944,,-85.13469284285769,medium,XXL,Austria
88.0,18.588230791903214,72.48349803106359,2.791455805092538,182.12042000608807,perfect,S,Spain
89.0,11.720359903869706,-32.913486094243204,2.322439932750213,-77.79714264909448,bad,S,Italy
33.0,49.046383342029884,-45.33835663974627,,-84.8973646990458,good,M,Canada
52.0,58.15215508447267,67.12978702431249,,174.20563300947308,perfect,XL,Germany
94.0,48.82832117837374,37.722258811584176,,107.73577313541594,bad,S,Austria
54.0,49.00854028240334,-11.510893063971452,,12.740558691944253,medium,L,Italy
19.0,24.874841162637118,49.895285077659324,2.175011401900367,133.4658807393854,good,S,Spain
25.0,32.49676604435579,-19.05369114943237,2.204146641645008,-31.35316665048486,perfect,M,France
65.0,27.517555326645926,-14.748197700006983,3.4650503465098526,-31.266341728236267,good,M,Italy
47.0,3.966707636464456,3.2326778453082032,,24.911240204984612,bad,S,Italy
20.0,41.328197830072334,-44.250353516418016,0.5986995121476344,-98.49537381935443,bad,XL,France
48.0,0.6983879127073322,-15.205663900701854,4.977323195430618,-46.621308167900835,bad,XXL,Austria
67.0,45.369789879696285,23.694188916964492,,84.02535954032619,perfect,S,Canada
40.0,28.77670180804282,-10.639675228885237,,-7.062047967250782,good,S,Spain
84.0,22.164354252277207,26.876906836728562,,71.45662554497284,medium,XL,Canada
28.0,65.64947452444193,-48.59938061792905,1.7144808070252286,-96.17445483920088,good,XL,Denmark
84.0,49.64647638209203,-78.17707740961264,,-174.84763869631985,good,XXL,Spain
60.0,24.47421393824382,6.770059433474408,6.584806451508946,22.225064052292204,good,XL,France
66.0,6.485489454522565,-28.0204335803145,,-85.43741916277654,bad,L,Austria
21.0,34.65376202050332,-2.048934081581362,,2.7211821691961955,good,XXL,Spain
37.0,42.843427529737895,8.970255672328957,,45.32192793653372,medium,XL,Germany
76.0,24.60856166966086,-25.0286060854049,,-54.37884450675271,medium,XL,Denmark
